,mp_id,diel,gap,diel_completed_at,gap_completed_at,completed_at
RbLa(MoO4)2,mp-18473,10.33757076,5.3133,403625.457,402524.952,403625.457
Mg3Ti9O20,mp-762447,1.37719453,0.0,403789.904,362484.763,403789.904
Zr2NiS4,mp-1215577,5.739215623333334,0.6141999999999994,404892.626,405455.571,405455.571
NaIn(SiO3)2,mp-6333,7.090451270000001,5.5484,405457.55,403901.998,405457.55
Cs3VSe4,mp-1120763,6.72006864,2.5664,405979.984,405254.655,405979.984
Sr3CuPtO6,mp-6595,12.266803913333334,2.973,406437.165,404437.355,406437.165
TaCuS3,mp-3102,24.00710017333333,1.0613,407986.522,404162.544,407986.522
K4Zr5O12,mp-27377,20.52652472333333,4.604699999999999,410124.829,409052.863,410124.829
V4GeS8,mp-1103812,1.13218268,0.7074999999999996,410134.032,407372.729,410134.032
CrHgO4,mp-19380,10.995843366666668,2.6786,410060.743,410353.9,410353.9
KV3(PbO3)4,mp-1223484,14.66296883,3.8706,410658.661,397768.046,410658.661
AgPdO2,mp-997038,1.0493368166666666,1.1839000000000004,413959.416,412432.53,413959.416
TaV(Cu3S4)2,mp-1217849,7.338131166666667,2.26,413577.146,414399.176,414399.176
KLiS,mp-8430,8.180671196666667,4.3111,415617.728,414975.335,415617.728
Mg3Nb6O11,mp-505365,13.804727936666666,1.2754000000000003,416725.041,416184.363,416725.041
Sr3NbGa3(SiO7)2,mp-1208777,12.216578106666669,5.1557,419291.474,407563.959,419291.474
AsS,mp-542810,8.550814903333334,2.2463,422292.547,415223.092,422292.547
Ba2Ti(GeO4)2,mp-6289,14.587704353333333,5.5282,423162.427,414243.47,423162.427
Ba(CuO)2,mp-7374,12.909771716666668,2.5814,420886.307,425683.127,425683.127
Sr2IrO4,mp-4998,9.16994176,0.8083999999999998,387435.326,427118.31,427118.31
Rb2Pd3S4,mp-1205388,10.18275912,2.4936,415438.748,427916.662,427916.662
Y3CuGeS7,mp-556781,15.50178193,2.8605,428258.599,421097.521,428258.599
CaHfO3,mp-754853,24.327817433333337,6.1833,428593.002,424418.595,428593.002
PdS,mp-20250,25.31310321333333,0.9590000000000004,429741.026,427693.309,429741.026
KLiSe,mp-8756,7.28372912,3.6618,429871.712,429137.273,429871.712
Sn3Ir2Se3,mp-1194504,21.27733655333333,1.0891000000000002,430138.145,413034.086,430138.145
Hg2Sb2O7,mp-557697,2.86706393,1.3136999999999994,431182.017,430776.393,431182.017
NbPbS2,mp-19746,2.151920103333333,0.0,431278.559,431145.556,431278.559
Cs2Al2Sb2O7,mp-557359,6.080443833333333,4.896599999999999,432870.609,431319.189,432870.609
Ta3VSe6,mp-1188354,1.1025326,0.0,435404.456,432091.503,435404.456
SrV4(AgO6)2,mp-555885,10.267230776666668,2.8531,435598.196,437463.97,437463.97
CO2,mp-20066,2.25248208,8.4582,437949.418,436343.406,437949.418
MgCd(CO3)2,mp-1222080,7.597739733333333,5.735399999999999,439120.215,436145.159,439120.215
K2B2S7,mp-4351,7.34206754,3.8035,440946.855,434090.006,440946.855
La3ReO8,mp-504831,34.341714726666666,2.9475,441042.077,431022.822,441042.077
NaB(SO4)2,mp-1020658,4.789776796666667,8.1427,442696.315,440870.298,442696.315
Cs3SbS3,mp-1193894,7.729583379999999,3.5377,442930.66,439549.739,442930.66
BaZnO2,mp-4236,12.360480393333331,3.9592,445984.569,444329.005,445984.569
CdSe2O5,mp-9178,8.962828923333333,4.596500000000001,448129.895,446478.046,448129.895
K7Ta(SO4)6,mp-17455,7.422032950000001,5.2882,449122.082,421740.682,449122.082
Ta2Bi4O11,mp-29680,58.65477716333333,3.9446,449545.981,427503.883,449545.981
Na2In2SiS6,mp-1190138,7.526794383333334,3.5299000000000005,456772.259,435272.369,456772.259
AgBi(PS3)2,mp-556434,24.591150796666675,2.1036,457519.156,452794.636,457519.156
Ag4HgGe2S7,mp-542199,15.082909713333333,1.6159,459241.848,427873.405,459241.848
CaTa2Bi2O9,mp-556697,46.44452932,4.114800000000001,461197.881,451689.911,461197.881
Cs2PbO2,mp-562263,8.231455346666664,2.9249,461860.312,453784.209,461860.312
La5Pb3O,mp-1223153,8.408522566666665,0.0,463624.246,460527.303,463624.246
Ce(SeO3)2,mp-541090,15.479948113333332,2.7556000000000003,461519.549,465485.723,465485.723
BaSe2,mp-7547,16.793259043333332,1.1025999999999998,466795.615,465455.041,466795.615
TiNbTlO5,mp-1216909,36.92363774333333,3.408300000000001,467248.332,467621.487,467621.487
GaAgSe2,mp-5518,12.832806556666668,1.3593000000000002,467822.674,464802.393,467822.674
Na4GeO4,mp-2970,6.221916363333333,4.598,469320.746,458600.593,469320.746
InAgS2,mp-19833,12.007301643333331,1.419,469357.385,468935.238,469357.385
KLi6BiO6,mp-23582,11.490199846666666,3.0327,469440.201,468544.948,469440.201
As2PbO6,mp-20015,13.38266156,3.6623,469948.796,469131.545,469948.796
CaMg2(SO4)3,mp-554094,6.217814216666667,7.8146,470222.331,460148.48,470222.331
Cs2Sn(AuS2)2,mp-561641,7.990545106666667,3.0282,467117.429,471411.437,471411.437
SrNb2O6,mp-4591,35.73934259666667,4.3404,472821.336,462549.618,472821.336
GePb3O5,mp-559144,15.26602263666667,3.3002,472851.626,470602.978,472851.626
Li2O2,mp-841,8.812276856666665,4.4044,473377.632,472853.113,473377.632
Li3PS4,mp-985583,13.377907993333334,3.958,474079.74,467626.462,474079.74
PtO2,mp-1285,19.52969544,2.0625,473171.606,474183.422,474183.422
Bi2Pd3S2,mp-23012,1.28721913,0.0,474973.939,474104.832,474973.939
Ba2Cd(BO2)6,mp-1190588,7.42088803,6.3193,475610.867,472093.724,475610.867
NaSrNb2O6,mp-1220869,20.99094411,0.0,475307.212,475673.563,475673.563
BiPtSe,mp-1103607,1.0511917,0.0,476445.346,476375.097,476445.346
K2Na4Be2O5,mp-14324,6.628908206666667,4.1354,476806.937,472577.132,476806.937
KAuS,mp-7077,9.488139203333333,3.0255,477370.481,476711.374,477370.481
SnS2,mp-1170,12.284972369999998,2.3895000000000004,477922.805,477094.439,477922.805
Rb2CdO2,mp-28364,8.848709253333332,2.7405,479476.061,478486.817,479476.061
K2SnS3,mp-1120733,7.973810360000002,3.3923,479911.278,474076.988,479911.278
K2RbLaV2O8,mp-1211738,12.071401776666669,4.8583,485045.142,480023.398,485045.142
Hg2GeSe4,mp-3167,18.483294253333334,1.1881000000000002,485666.825,484258.965,485666.825
Rb3BiO3,mp-29525,7.051130069999999,4.3496,486228.039,478493.062,486228.039
K6HgSe4,mp-1191206,6.881056623333333,2.3206,487254.045,484484.413,487254.045
BaZr(BO3)2,mp-559348,11.790803656666666,6.1218,488720.767,479293.402,488720.767
Ba2CdOsO6,mp-1206134,24.55763178,0.0,488804.801,488812.491,488812.491
Tc2O7,mp-27485,4.249184566666667,4.1914,489816.648,481019.105,489816.648
P2PdO6,mp-29274,4.89613064,4.0928,489937.323,485844.24,489937.323
Sr4Li2Si4N8O,mp-1020592,13.41162143,3.8016,490513.166,485971.08,490513.166
Ba3Ta6(Si2O13)2,mp-6169,30.934385903333336,4.5927,490609.876,477881.169,490609.876
RbAu(SO4)2,mp-555741,6.314879060000002,3.5159,491457.707,489264.417,491457.707
La2MgNiO6,mp-1542014,22.30668629666667,2.7076,493643.543,496573.24,496573.24
HgSeO3,mp-557224,11.48752315,3.9555,497175.781,496888.718,497175.781
BiSbO4,mp-23018,22.79094230333333,4.1053,499162.09,498894.581,499162.09
AlAsO4,mp-7849,4.068248123333333,6.3373,499894.474,499623.589,499894.474
Y2TeO2,mp-755756,18.618381763333332,1.9179999999999997,501052.884,500471.988,501052.884
KBP2PbO8,mp-1223679,9.793606166666668,6.2283,505362.684,488748.055,505362.684
Al5BO9,mp-3281,6.140353183333334,6.745399999999999,505816.35,495488.948,505816.35
Ta5S8,mp-1218017,1.06383633,0.0,506240.272,498262.617,506240.272
Tl3SbSe3,mp-4876,27.63649485,1.4428999999999998,506358.678,504934.722,506358.678
TlCuSe2,mp-14090,1.8110053166666664,0.0001999999999999,509863.525,507656.44,509863.525
PAuS4,mp-30938,6.549083529999998,2.293,510977.809,506253.614,510977.809
Si3(BiO3)4,mp-23331,16.944051090000002,5.265700000000001,511263.464,506833.023,511263.464
Sr4As2O,mp-8299,22.95847020333333,1.8208,512634.51,510125.328,512634.51
TlCuPO4,mp-541201,11.30062142,2.7602,513230.079,506259.398,513230.079
BaCdP2O7,mp-6695,9.048492003333331,5.723,516178.915,513582.535,516178.915
Zr4Cd(PO4)6,mp-541299,9.166867806666668,5.943,517201.097,499070.145,517201.097
VAuS2,mp-11193,1.1218611533333334,0.5302999999999995,517245.28,514549.034,517245.28
RbMnO4,mp-18301,6.049120309999999,3.3506,518398.322,518915.741,518915.741
La3AlO,mp-1206996,28.75660945,0.0,520917.252,521148.902,521148.902
La(PdO2)2,mp-9210,12.893009286666668,0.0,508516.7,521432.226,521432.226
Na2ZnO2,mp-29488,8.917289436666666,3.0673,521834.622,520281.79,521834.622
La2InCuS5,mp-1224037,19.40968447,1.9109,522279.45,513523.087,522279.45
Sr3LiSbO6,mp-1190151,13.36449683666667,5.1133,522589.975,521522.038,522589.975
Sr2CaIrO6,mp-15002,7.150376163333333,1.5288000000000002,523770.167,518896.097,523770.167
Cs2SiB4O9,mp-1226151,5.914862096666667,6.5147,525915.493,518962.367,525915.493
Sr2ScNbO6,mp-1208760,35.99949273,4.491,527119.592,523244.754,527119.592
K2RbBiSe3,mp-621964,7.736801,2.9968,527826.0700000001,524905.35,527826.0700000001
K3AsSe4,mp-1197539,8.808427096666668,2.1233,528295.302,524153.492,528295.302
LaZrTa3O11,mp-1222999,30.12923473,4.9306,530403.246,442881.589,530403.246
TcO2,mp-33137,3.729725586666667,0.0,525176.811,530961.5530000001,530961.5530000001
KNO3,mp-5158,5.580746213333335,4.9027,533199.752,529854.7239999999,533199.752
Cu2GeS3,mp-1072589,1.19723545,0.6208999999999998,533432.184,533042.085,533432.184
Li3PO4,mp-13725,5.56101625,7.9455,534656.5090000001,529657.9469999999,534656.5090000001
MoPbSeO6,mp-1196979,28.176209886666676,3.0922,535113.38,501831.345,535113.38
LiSbO3,mp-4995,12.093144446666669,4.039899999999999,538946.228,538148.0449999999,538946.228
ZnAgPS4,mp-558807,9.36363117,3.2442,539973.571,531895.346,539973.571
Rb4P2PbSe8,mp-867964,10.00883814,2.6625,542424.6140000001,534045.917,542424.6140000001
BaTi(SiO3)3,mp-6661,10.224299983333331,4.991300000000001,542504.894,539595.806,542504.894
Li4TeO5,mp-4804,12.82637239,4.5297,542616.546,537003.025,542616.546
Ba3SrNb2O9,mp-540949,16.06055379,5.0233,543352.221,530963.808,543352.221
KInO2,mp-1018031,10.461418266666666,3.7472,543837.649,541620.1070000001,543837.649
Pd7Se4,mp-2503,1.7209769066666665,0.0,543903.4010000001,544322.378,544322.378
Li2TiSiO5,mp-6332,14.1720065,5.2923,545311.068,543573.277,545311.068
BaMo2Se2O11,mp-554548,12.471729023333332,3.9013,547295.2590000001,530195.4099999999,547295.2590000001
Bi2TeO2,mp-755419,1.5830600833333333,0.3132000000000001,549273.407,547423.808,549273.407
LiAgO2,mp-996962,12.077002320000002,2.2853,552142.2409999999,549166.568,552142.2409999999
NaTi2(PO4)3,mp-6761,14.241459333333337,4.2371,552554.152,541107.46,552554.152
Na3InS3,mp-29375,8.243790310000001,3.392,553587.89,541402.096,553587.89
Ru4Pb4O13,mp-674149,5.71767106,0.0,549673.5090000001,554155.106,554155.106
HgSO4,mp-3228,14.361603543333334,3.2925,555595.904,554951.04,555595.904
Zn3TeAs2Pb3O14,mp-558298,12.294839243333334,4.1746,556887.927,550367.091,556887.927
BiPPbO5,mp-556878,16.445756173333336,4.662800000000001,557786.985,553605.466,557786.985
Na2SnO3,mp-761184,8.977365916666667,4.28,557800.156,556345.037,557800.156
BaSc2Si3O10,mp-1194834,10.085213403333332,6.8802,558564.642,543393.5009999999,558564.642
CsTiCu3Se4,mp-570706,9.895936556666667,2.0933,559168.273,559438.947,559438.947
K2PdS2,mp-1068941,11.659422086666666,2.3168000000000006,560111.872,559599.606,560111.872
K3AuSe2,mp-15571,6.758824156666666,3.1989,561111.254,560407.919,561111.254
K3GeSe3,mp-14435,7.80701824,2.9768,565476.872,561258.439,565476.872
BaLiBO3,mp-6499,10.201209903333334,6.3366,567794.589,559202.526,567794.589
Tl2TeS3,mp-17172,27.69745799,1.4969,568886.612,561829.843,568886.612
Mg2B2O5,mp-18256,6.76981221,7.2057,569052.918,555513.007,569052.918
Na3TlO2,mp-29454,10.725680413333333,2.7107,569084.708,568458.297,569084.708
Mg(SbO2)2,mp-27219,9.400591773333334,3.3573000000000004,570542.311,567060.939,570542.311
Ba3Sb2O,mp-29911,16.93925442333333,1.1183000000000003,574980.314,565827.666,574980.314
Ga2HgSe4,mp-4730,12.95825357,1.8808,580207.814,578327.1,580207.814
Ti5Se4,mp-11765,1.60428191,0.0,577801.731,580577.377,580577.377
KLi6TaO6,mp-9059,14.452081116666667,6.126099999999999,580676.006,579719.938,580676.006
RbTaGeS5,mp-867823,13.812385783333331,1.5169,581962.808,571580.967,581962.808
KAgO,mp-3074,7.73358126,2.9824,582921.17,581894.198,582921.17
Ba(BS2)2,mp-30126,9.046140023333331,3.738,587307.548,583661.955,587307.548
Rb2LaNb2O7,mp-1191145,23.69995265,0.0,587549.619,567166.187,587549.619
Mg2GeS4,mp-17441,9.672492546666668,3.4743,587713.697,580648.482,587713.697
K3SnSe3,mp-541875,9.38146482,2.597,587718.683,571171.192,587718.683
K2Y4Cu4Se9,mp-867371,14.32562045,1.5513000000000003,587891.559,571380.401,587891.559
Ba4PdO6,mp-782050,16.3088867,2.8643,589669.836,587707.006,589669.836
Nb9VO25,mp-774246,77.18642678999998,3.413,590306.664,530016.263,590306.664
Y3SbO7,mp-981511,19.957087530000003,4.6953,591622.862,589614.672,591622.862
NaIrO3,mp-1079568,11.30625947,0.0,592064.618,589531.805,592064.618
Nb2TlPS10,mp-560847,2.422593496666667,2.3096,592208.421,576921.886,592208.421
BaGe(PO4)2,mp-1095485,8.452232123333335,6.443099999999999,591356.975,592342.079,592342.079
Ba2CaTeO6,mp-550685,15.56442423,4.9358,592662.379,592320.505,592662.379
CsNO2,mp-3288,5.530088393333333,4.246,594528.973,593620.115,594528.973
TlBiSe2,mp-29662,2332.937701296666,0.2851999999999997,594672.697,593794.832,594672.697
BaCeO3,mp-3187,24.419363623333336,4.1549,595394.21,592758.158,595394.21
Ba(PdS2)2,mp-28967,16.0930586,1.99,601205.937,599022.261,601205.937
LaZnPO,mp-7060,23.341925950000004,1.4139,603388.619,598887.612,603388.619
CdMoO4,mp-19039,14.727592946666666,3.8003,602033.492,603420.681,603420.681
