,mp_id,diel,gap,diel_completed_at,gap_completed_at,completed_at
Sr3SiO,mp-30949,28.65610291333333,0.8203999999999998,506346.392,500201.417,506346.392
Sr3PbS4,mp-1218560,18.86646976666667,3.1921,506837.288,504315.39,506837.288
Sr3ScRhO6,mp-18247,13.49404259,4.2879000000000005,510808.741,509478.591,510808.741
MgZn2(AsO4)2,mp-1210656,7.124008529999999,4.6629,511039.323,504899.542,511039.323
Sr4LaTi5O15,mp-1218562,20.877376456666667,0.0,511819.769,485130.357,511819.769
Mo2PbSe2O11,mp-1204412,13.461841916666664,3.3749,514581.946,491579.18,514581.946
Sr3MgPtO6,mp-6064,11.806696243333333,4.4943,514798.816,513831.793,514798.816
Sr3MgTa2O9,mp-1103508,39.76372322333333,4.812100000000001,515625.755,512701.226,515625.755
Na3CaPCO7,mp-767552,6.763123820000001,6.1937,516973.409,506689.329,516973.409
Na2PtSe2,mp-14588,12.38440025,1.8358000000000003,517553.671,515125.153,517553.671
Sr9Zn4(CuO7)2,mp-555609,12.212972116666666,3.7282,518080.003,489146.405,518080.003
La2SiSeO4,mp-17834,18.82598161,3.9863,515309.639,519468.241,519468.241
KBiO2,mp-30988,12.939970616666669,2.5982000000000003,519501.421,518969.827,519501.421
Nb2TlPS10,mp-560847,2.422593496666667,2.3096,519863.234,501970.675,519863.234
RbAu(SO4)2,mp-555741,6.314879060000002,3.5159,520265.647,517600.639,520265.647
Sr3InRhO6,mp-669389,12.798170906666666,3.2922,523068.892,522929.398,523068.892
Na2PtS2,mp-10246,11.753498826666666,2.2814,523758.236,521408.409,523758.236
Cs3SbS3,mp-1193894,7.729583379999999,3.5377,524079.555,522245.694,524079.555
Nb2Se9,mp-541106,14.846665243333334,1.2719999999999998,525388.165,513112.468,525388.165
RbAsO2,mp-30299,6.658122016666667,5.1266,525579.1159999999,524157.96,525579.1159999999
Sr3(BO3)2,mp-16432,9.30210934,6.3921,532656.904,529950.8759999999,532656.904
Sr3GeO,mp-30950,30.30671136,0.8314999999999997,533768.0630000001,527037.958,533768.0630000001
Na2Pd3O4,mp-27562,12.5192313,1.9856000000000007,536344.162,534002.762,536344.162
Sr3(BS3)2,mp-30239,9.133273216666666,3.2383,541419.154,527725.198,541419.154
RbAgTeS3,mp-1209320,10.327499396666669,2.5973,541636.9820000001,537044.325,541636.9820000001
Sr3LiBiO6,mp-1218428,16.386878706666668,3.5996999999999995,542482.79,524556.257,542482.79
Na2PtO3,mp-560860,9.257989653333333,3.2126,534697.9380000001,544771.0260000001,544771.0260000001
Nb2Se4O13,mp-29193,1.68320821,3.5674,549396.7579999999,526773.208,549396.7579999999
RbAg3Se2,mp-10477,9.283926623333334,0.9011999999999998,553262.775,549676.326,553262.775
Na2Pd(NO3)4,mp-560120,4.869012893333333,4.0718000000000005,557588.351,538414.4280000001,557588.351
Cs3ReO5,mp-1213725,9.047121216666667,3.9842,557706.818,552555.789,557706.818
Sr3Ga4O9,mp-30158,8.592497903333335,4.6432,558864.903,531653.802,558864.903
Sr2Zr7O16,mp-770419,20.14649324,5.703700000000001,560632.373,547378.5449999999,560632.373
Cs3PSe4,mp-583193,6.5764774500000005,2.9957000000000003,562222.782,554242.948,562222.782
Sr2YNbO6,mp-6019,28.95841882,4.7689,567762.807,559827.368,567762.807
Na2PS3,mp-1101885,6.798473183333334,4.0147,574078.58,570227.263,574078.58
RbAg(PO3)2,mp-1209385,6.361624356666667,4.5964,574453.592,560731.317,574453.592
Rb9O2,mp-27561,2.7913397533333333,0.0,575514.321,565202.614,575514.321
Cs3SbO3,mp-562072,7.1563656600000005,4.2713,577327.946,571951.628,577327.946
Rb2Na2IrO4,mp-555091,8.22115883,2.2383,578122.743,557395.861,578122.743
Na2PbO2,mp-27622,9.646277603333331,3.3746,581032.139,564455.928,581032.139
CsBePO4,mp-15395,6.5286619733333335,7.2426,582106.364,579828.768,582106.364
Rb2NaNb6(PO8)3,mp-677731,42.38714298333333,3.657,582475.437,541010.0630000001,582475.437
Rb6HgSe4,mp-1190907,6.998554763333333,2.2710000000000004,593641.946,588227.039,593641.946
Sr2V3BiO11,mp-556533,15.890433063333326,3.9455,595602.297,567704.411,595602.297
Rb8Ta6O19,mp-1209439,6.852180933333333,5.1605,598882.093,573645.325,598882.093
Sr2Ti6O13,mp-540640,17.377621360000003,0.0,600854.118,572816.165,600854.118
Rb7Au5O2,mp-510076,10.994448486666666,1.7881,602060.143,596494.679,602060.143
Na2O,mp-2352,6.67449141,3.4249,604588.635,604321.377,604588.635
